gene	logFC	AveExpr	t	P.Value	adj.P.Val	B	sig
ADORA1	-0.644069744833769	3.72268106053006	-3.95794067894333	0.000234986496483922	0.00519141156170557	0.359454885261609	FALSE
MAN2B1	0.874241619604657	7.26184605055368	3.95549480591562	0.000236830206814493	0.00522184811518712	0.352182523824526	FALSE
PRDX1	0.482914953036463	11.6202472694288	3.95509835852431	0.000237130363384992	0.00522184811518712	0.351003976260531	FALSE
BLNK	1.1513580933504	7.23161108731052	3.95330909925678	0.000238489616483674	0.0052433096165951	0.345685671120712	TRUE
ALDH18A1	0.717601506917486	3.94614613489945	3.94833977173836	0.000242304265791951	0.00531859814333346	0.330921573085769	FALSE
GSTM3	0.961784367349225	10.7900908479153	3.94516132172353	0.000244774988631221	0.00536419271709353	0.321483261127942	FALSE
IMPDH2	0.773851069917823	9.78682150466511	3.94166689853886	0.000247519398802343	0.00541562909321788	0.311111193758745	FALSE
PANX1	-0.563182691241325	3.39772096382583	-3.93811755130432	0.000250337344218162	0.00546850695358616	0.300580953685629	FALSE
SEL1L3	1.21953746461806	7.62572180621165	3.93166949768768	0.000255536099273371	0.00557314011071251	0.281463338975524	TRUE
SBSPON	-1.37016499103994	4.08415155906982	-3.93019582155195	0.000256738800300869	0.00559042585766956	0.277096361488541	TRUE
PPIF	0.475068221988034	4.62692396634235	3.92547355780113	0.000260629661977356	0.00566609716493355	0.263108484574695	FALSE
JMJD7	-0.488201855209105	5.02540974300337	-3.92023467603275	0.000265012765632189	0.0057522117967076	0.247600535481148	FALSE
CYB5R2	-0.649197230397174	3.15959497544522	-3.91548799955668	0.000269045415148121	0.00583045795530054	0.233558889125248	FALSE
ZNF500	0.510200961444244	3.49326256783737	3.91053746867196	0.000273314303649083	0.00591356710006453	0.21892363597118	FALSE
PEX14	-0.418621921829582	6.70321704107779	-3.90949535251834	0.000274221218453266	0.00592378673333831	0.215844057979218	FALSE
PLEKHG3	-0.566957900189898	3.42017107945916	-3.90777541183614	0.000275724371244441	0.00594683370954586	0.210762363973594	FALSE
RNF220	-1.11921295643047	8.6562257780255	-3.90633899969153	0.000276985820161474	0.0059646030246778	0.20651927083019	TRUE
ARL4C	1.2363809190624	4.31438451820884	3.90562551424016	0.000277614466410036	0.00596871102781578	0.204411971569307	TRUE
MCM6	-1.6780496179478	8.33822541768434	-3.90467001880888	0.00027845850154658	0.00597742966075816	0.201590204034734	TRUE
CPA3	1.80287332651433	3.21622392224165	3.90362261433386	0.000279386567940611	0.00598630541914075	0.198497425403793	TRUE
CMAHP	-0.796469809664964	3.33770531526058	-3.90277744943735	0.00028013761147193	0.00598630541914075	0.196002136539143	FALSE
PPP2R2B	-0.530392430070979	4.85223841026378	-3.90271915682884	0.000280189484073934	0.00598630541914075	0.195830042199608	FALSE
ASB1	-0.45424074480268	5.07792785728711	-3.90170462877775	0.000281093762946506	0.00599622704651616	0.192835117309624	FALSE
CCDC106	-0.442955750574091	4.64787761190167	-3.90055834049535	0.000282118870389004	0.0060086911285508	0.18945172142564	FALSE
FER	0.156190185425483	3.02079124197337	3.89953386968714	0.000283038088638794	0.00601886456510982	0.186428323516933	FALSE
NUDT21	0.327477061295337	5.60155621592611	3.89561832949143	0.000286578040512867	0.00608464995363067	0.174876692507869	FALSE
UGGT2	-0.770746656609427	6.9603946170175	-3.88664124011128	0.000294855898498425	0.00625066991046973	0.148415462860021	FALSE
HGC6.3	-0.230601145981719	3.14762325737582	-3.88586496009201	0.000295582444649819	0.0062563420854374	0.146128775892416	FALSE
PLAGL2	-0.683436857023172	4.52779132445213	-3.88503957367155	0.000296356844146631	0.00626300797296547	0.143697699886622	FALSE
COL4A4	-1.22215294743707	6.67564122678081	-3.8839580904749	0.000297374481217075	0.00627478568648599	0.140512733170691	TRUE
LIG3	0.165699020025058	3.01433352346742	3.88337733553289	0.000297922340190635	0.00627662970500548	0.138802603225227	FALSE
DLG3	0.327177497938056	3.61960732160181	3.88264164596402	0.000298617754841441	0.00628157193864766	0.136636435751349	FALSE
MYL9	-2.10850238422021	6.71052600806071	-3.87873003747215	0.000302341581057568	0.00634917823317675	0.125122711620879	TRUE
PRKAB1	0.470219982938613	6.06215447441295	3.87829003618331	0.00030276324932616	0.00634917823317675	0.123827961479401	FALSE
MMP7	1.89845699751093	7.62019236482137	3.87652611937794	0.000304459369166257	0.00636791275515904	0.11863822868203	TRUE
CPNE6	-1.22938622133491	4.7237216087516	-3.87638968452937	0.000304590940970119	0.00636791275515904	0.118236866882433	TRUE
PCBP3	-0.0334769288212429	2.23082574666446	-3.87299150622205	0.000307885731968579	0.00642693784450796	0.108242569056053	FALSE
SNX2	0.480123785338998	8.52114931989999	3.8705625353382	0.000310261824820496	0.0064666344558535	0.101101622667048	FALSE
PRO2268	-0.0462827880605983	2.58347648486496	-3.86917276847375	0.000311629274478593	0.00648521929834763	0.0970169044919063	FALSE
AKAP11	-0.372033681662482	5.32863749523719	-3.86281855328547	0.000317955778413914	0.0065976891987784	0.0783508813600582	FALSE
IFNAR1	0.506693567100089	4.79765981790753	3.86277283135932	0.000318001746284015	0.0065976891987784	0.0782166284307637	FALSE
CLIP3	-1.44794677701059	3.40213246324918	-3.85946781652663	0.000321341552351801	0.00665684908830912	0.068514373716301	TRUE
LUM	1.55922297732381	9.41986125346579	3.85693721231608	0.000323921612580356	0.00669232488862134	0.061088473337823	TRUE
PDE2A	-0.583667945377694	3.1549794889102	-3.85682548832485	0.000324035978760919	0.00669232488862134	0.060760685916021	FALSE
RFWD3	0.68492678241698	3.58203370653367	3.85571763268731	0.000325172141581	0.00669360026077434	0.0575106175117579	FALSE
IVNS1ABP	0.752456131935841	9.72893625708954	3.85518020945472	0.000325724678062629	0.00669360026077434	0.0559341809806062	FALSE
MT3	0.346045939765834	3.12542472844406	3.85452666278117	0.000326397822274039	0.00669360026077434	0.0540172742787286	FALSE
P3H1	-0.62532366482263	5.56310665851458	-3.8544818621669	0.00032644401534417	0.00669360026077434	0.0538858766870636	FALSE
DHX58	-0.448792429813789	3.63000054386492	-3.8543761705798	0.000326553016903744	0.00669360026077434	0.053575892639457	FALSE
CYP2W1	-0.24242380457894	3.07417973407339	-3.85262593119036	0.000328363174470579	0.00672059824505775	0.0484432535913317	FALSE
SCAMP1	-0.684524582067827	7.34977712018995	-3.85127238921524	0.000329769677439659	0.00673486751444511	0.0444747949391431	FALSE
RFC4	0.630789537645897	6.83898247854624	3.85100469819007	0.000330048529062382	0.00673486751444511	0.0436900378313885	FALSE
MAFB	-2.06056690005466	10.4966843699545	-3.84946126419897	0.000331660747118308	0.00675297729020645	0.0391659077145548	TRUE
HLF	0.880928643191046	6.99942354448724	3.84881763765531	0.000332335295934551	0.00675297729020645	0.0372795883566397	FALSE
MEIS1	0.70184906085153	4.74261830523983	3.84873475622138	0.000332422255280502	0.00675297729020645	0.0370366944166305	FALSE
RAB5A	-0.308846618090993	7.83065335576613	-3.84708027482659	0.000334162732025249	0.00677823244082763	0.0321886227506685	FALSE
IL17RA	0.509659586544465	4.81817735819673	3.84615025589727	0.000335144940511337	0.00678805450833585	0.0294639075475578	FALSE
BNIP2	-0.907729020003885	8.36682209001958	-3.8432804980927	0.000338193296749014	0.00683963327594334	0.0210584755154422	FALSE
NOC2L	-0.349661376928559	5.50895192574396	-3.83185646327033	0.000350595119486211	0.00707421995252757	-0.0123688906942476	FALSE
WFDC2	1.82119239381864	9.00052802051813	3.83164328248983	0.000350830657171788	0.00707421995252757	-0.0129921628480441	TRUE
SPOP	0.644665402948929	6.81271256882325	3.83111499646095	0.000351415002813027	0.00707553604629893	-0.0145366214057265	FALSE
MMP27	0.045399455062126	2.42011290198535	3.83002675346232	0.000352621680213674	0.00708919327978768	-0.017717769233907	FALSE
SLC31A2	-1.08414591564724	8.17444012836089	-3.82956628381373	0.000353133463207089	0.00708919327978768	-0.0190636663306147	TRUE
ABLIM1	1.08894906454413	7.69592974747515	3.82714250889548	0.000355839145216913	0.00713300498301727	-0.0261466347654471	TRUE
GPRC5A	-2.08842690602744	6.90681915858964	-3.82370050434686	0.00035971580007186	0.00720012638880987	-0.0362010220120901	TRUE
OR2F2	-0.0443384489280714	2.5214550517981	-3.82304215333978	0.000360461903229549	0.00720448123595598	-0.0381235668510822	FALSE
CFI	0.87837432926975	11.9177235880813	3.82206487937824	0.000361572185951958	0.00721096335956439	-0.0409771156948953	FALSE
PLPPR3	-0.0771875001539772	2.53609825523074	-3.82182585061216	0.000361844247519774	0.00721096335956439	-0.041674997641362	FALSE
TTI2	0.60864499531155	4.05129293324925	3.81887141322913	0.000365223285462347	0.00726767679436096	-0.0502989999271861	FALSE
SMAD5	-0.33094064705337	3.28264119445387	-3.81738884851825	0.000366930341090212	0.00729100215656075	-0.054625252009199	FALSE
FAM234B	-0.273928884798291	3.07176855214467	-3.81573623814917	0.000368842240270918	0.00731832398418179	-0.0594466444701238	FALSE
SLC11A1	-0.297682964733673	3.16205045851417	-3.81511225797738	0.000369566610842417	0.00732203847731538	-0.0612667766402772	FALSE
LPXN	0.965558552532251	5.48055278671476	3.8134987951186	0.000371446010879399	0.00734859299607705	-0.0659724565561932	FALSE
RAMP3	-2.08638941937063	5.63320373084673	-3.81268234274763	0.000372400534945787	0.00735679955340004	-0.0683532382709631	TRUE
PLCXD1	-0.326307801902628	3.15938995505901	-3.81120555996462	0.000374133057613173	0.00738032953447926	-0.0726588494082927	FALSE
ZNF16	-0.739081583211283	6.24505263339318	-3.81049689644993	0.000374967194121722	0.00738609512004797	-0.0747246623311062	FALSE
CSF3R	0.0327813238064438	2.3793670156079	3.80280832067336	0.000384132856705655	0.00755572145707762	-0.0971241380096535	FALSE
CBLB	-0.587045341205132	5.36735003536542	-3.80036501438169	0.000387090414754669	0.00760292427020302	-0.104237201280683	FALSE
TMEM260	0.77497735850992	4.90129463532847	3.79607337214268	0.000392338437575124	0.0076949140181101	-0.116725218345042	FALSE
NUDT1	0.77932724056709	4.01666868649922	3.79515340623162	0.000393472288590998	0.00770606431865502	-0.119401179981981	FALSE
TP53	0.276067943622013	2.94480432195726	3.79352721779084	0.000395484266712506	0.00773435586737183	-0.124130512509367	FALSE
BEND5	0.693191831665183	6.76504053882661	3.79114279869947	0.00039845225335083	0.00777397568433087	-0.131062962512526	FALSE
ATXN2	-0.437717113367521	6.69706215621389	-3.79098390354212	0.000398650796225315	0.00777397568433087	-0.131524849353075	FALSE
MYO1D	-1.15496616511805	4.00800248301367	-3.78927601228928	0.000400790858189736	0.00780454312569184	-0.136488794125348	TRUE
RBFOX1	-0.294018879721985	2.98963613275047	-3.78870453344172	0.000401509409498591	0.00780738196986489	-0.138149511713898	FALSE
JHY	-0.669195904466064	5.8069255322267	-3.7862739173131	0.000404579416899207	0.00785587184010411	-0.145211358122743	FALSE
ACTN4	-0.914208942671046	8.25111596215285	-3.7797790913651	0.000412893883474737	0.00800591255425908	-0.164069122398013	FALSE
FAXDC2	-0.670168926761567	4.68716123508988	-3.77913736001179	0.00041372426731596	0.00800758297054635	-0.165931433511893	FALSE
CD53	1.33956664791936	6.60955648541057	3.77880501765668	0.000414154940520518	0.00800758297054635	-0.16689582660482	TRUE
NUSAP1	0.561609251207059	5.21441152875432	3.77508869301063	0.000419000270053114	0.00807973270889451	-0.177676721946998	FALSE
DRD4	-0.0747898205366537	2.2620515116037	-3.77503395448357	0.000419072043517601	0.00807973270889451	-0.177835472662488	FALSE
SPHK1	0.384375804407587	2.83930791398879	3.77368888831088	0.000420839419377361	0.00810234763493334	-0.181735989598248	FALSE
BAIAP3	-0.16593654987297	3.1554783335363	-3.77225235602104	0.000422734889844235	0.00812736147174438	-0.185900906016757	FALSE
RASAL1	0.784155868318249	3.90204140375549	3.77167531789478	0.000423498585730716	0.00813057636914844	-0.18757365947459	FALSE
NAA11	0.0481183167145969	2.43856238735823	3.76944503710761	0.000426462793667907	0.00817596953655027	-0.19403761568831	FALSE
MEF2D	-0.41490316766445	3.64910015816664	-3.76379308994455	0.000434064208199937	0.00831001295220975	-0.210409092839047	FALSE
BUD23	0.533760616007886	7.8810020806392	3.76267428732951	0.000435584267070749	0.00832741815489675	-0.213648226488613	FALSE
LGALS3	0.683349144254535	11.7221930672744	3.76198333958643	0.000436525575225782	0.0083337256525247	-0.21564837946313	FALSE
RAMP1	-1.19491882194988	5.11248420048921	-3.76132354653735	0.000437426264127968	0.00833924112773192	-0.217558157497709	TRUE
H3C4	0.0597728062442191	2.65571454280676	3.75947621397929	0.000439957581635395	0.00836410292227625	-0.222904301520252	FALSE
H2AC7	0.0597728062442191	2.65571454280676	3.75947621397929	0.000439957581635395	0.00836410292227625	-0.222904301520252	FALSE
CRABP2	0.445846977578321	2.99843281859285	3.75861130389762	0.000441147560982189	0.00837504513056856	-0.225406837719435	FALSE
TRIB2	-1.45952379294389	5.32364858670107	-3.75643442371922	0.000444156305101018	0.00842043754496799	-0.231704033714734	TRUE
CCDC51	0.570535388348562	9.25793531698601	3.74990282294281	0.00045330263910025	0.00858190037996599	-0.250586332938547	FALSE
EFS	0.424198392887787	3.21080281409251	3.74396292530323	0.000461777254632526	0.00873021603036888	-0.267742318375089	FALSE
RHOBTB2	-0.672769899190411	4.27498280554193	-3.74185130734581	0.000464826458136137	0.00877569176018516	-0.273837602992198	FALSE
GPLD1	-0.040591208862395	2.57933039963223	-3.74066062264559	0.000466554337696833	0.00879613025884583	-0.277273731335439	FALSE
KRT32	0.0492813352621462	2.48370814125238	3.7391687037023	0.00046872806479393	0.00880966917532906	-0.281578319518653	FALSE
KIRREL1	-1.62809409587343	4.5839105673296	-3.73887532849275	0.000469156655392	0.00880966917532906	-0.282424674151645	TRUE
OR7E47P	0.761174330737013	5.57012064092416	3.73883791246565	0.00046921134335624	0.00880966917532906	-0.282532612555583	FALSE
TAF5L	0.389914618138175	3.56497040779211	3.7382829932264	0.000470023142640406	0.00881277229344068	-0.284133382945186	FALSE
MTNR1B	0.0319030058671861	2.27180385966303	3.73080868181051	0.000481089692329702	0.0090078758188821	-0.305681616681045	FALSE
STON1	-0.95880802465395	5.40634736178519	-3.72984382131909	0.00048253637583936	0.00902256973808822	-0.308461537896725	FALSE
GPR143	0.776937907151981	3.192140723068	3.72937363894997	0.000483242866007053	0.00902340206375635	-0.309816065571153	FALSE
COL6A2	0.360303461207968	3.05201587654079	3.7283192983618	0.000484830716687148	0.00904066689351918	-0.312853123862324	FALSE
NDUFB8	0.591661484113478	10.7722741638642	3.72634497732215	0.000487817550097128	0.00908393582701359	-0.318538927866458	FALSE
PAX1	0.0652518597748517	2.56623937674325	3.72565711770246	0.000488862314934792	0.00909097164376009	-0.320519486198998	FALSE
CNR1	-0.0451742983973147	2.37716884451196	-3.71713585511527	0.000501984366255785	0.00932227370086185	-0.345037914959532	FALSE
PCGF1	-0.498179236046195	5.55229022895509	-3.71570559399568	0.000504219722448584	0.00935104630843081	-0.349150169713301	FALSE
NCOA3	0.598140388170737	3.4911460998044	3.71517715273678	0.000505048037750745	0.00935368179698425	-0.350669308644986	FALSE
MAP3K20	-0.705362840640018	3.64107168829002	-3.71409923051158	0.000506741697451819	0.0093723148954759	-0.353767696363264	FALSE
TNFSF12	-0.519537480543182	5.3861249755712	-3.71081806040553	0.000511930766618806	0.00945545837368692	-0.363196023497886	FALSE
AKR1B1	0.599513949438821	9.12956903918665	3.70926095126522	0.000514411088030928	0.00948841345189387	-0.367668691435803	FALSE
NKX2-5	-0.222553637848292	2.84101486740893	-3.70469629539616	0.000521748750147585	0.00961075299089423	-0.380774233478556	FALSE
MMS19	0.552534920374436	5.46469564736661	3.69936256817854	0.000530449913775888	0.00975784450024174	-0.39607638655766	FALSE
CAPN2	-0.542020254400491	7.54537873955107	-3.69777765825517	0.000533062163265879	0.00979268240899892	-0.40062101599712	FALSE
ITGAV	-0.958677436483763	12.2246515735115	-3.69301263447034	0.00054099039483056	0.00992495299049174	-0.414277829228992	FALSE
ZNF692	0.652645847615659	3.72638522927036	3.69213723508118	0.000542459161106062	0.00992936284612822	-0.416785693750876	FALSE
MIR22HG	-0.837850897288615	11.4636307692741	-3.69195311272437	0.000542768572401429	0.00992936284612822	-0.417313129170918	FALSE
CSTF2T	0.494229332738487	5.53750468247169	3.6914591799272	0.000543599445675748	0.00992936284612822	-0.418727971950218	FALSE
STMN4	-0.0835681699972608	2.69047916850485	-3.69078621537791	0.000544733441832339	0.00992936284612822	-0.420655469626445	FALSE
TMEFF1	-0.530816643369998	3.21209919891129	-3.6902720329334	0.000545601406481552	0.00992936284612822	-0.422128051989523	FALSE
MSANTD3-TMEFF1	-0.530816643369998	3.21209919891129	-3.6902720329334	0.000545601406481552	0.00992936284612822	-0.422128051989523	FALSE
STAT5A	0.422657354284298	3.91661677257706	3.68719182802789	0.000550828772122153	0.010001732132447	-0.430947121987415	FALSE
BTG3	-1.08494815477833	6.84974689393979	-3.68706474422019	0.000551045472193361	0.010001732132447	-0.43131089206959	TRUE
SEPTIN7	-0.700224600234233	8.22047484886687	-3.68267090528231	0.00055858820257405	0.0101224854595223	-0.443883653244474	FALSE
COL1A2	1.52341399130232	7.18182064010606	3.68232650111034	0.000559183592621252	0.0101224854595223	-0.444868791801428	TRUE
PAMR1	-1.81347051658709	5.17666854766545	-3.68184223513849	0.000560021798526305	0.0101242137078409	-0.446253905017633	TRUE
FZD2	-2.29664824848681	5.61115871064319	-3.67981173985717	0.000563549471903779	0.0101744938430734	-0.452060473058602	TRUE
MOCOS	0.482770826226777	5.25114067602598	3.67889662432012	0.000565146298768581	0.0101898269821621	-0.454676819516178	FALSE
SLC66A1	-0.494378827964886	3.42488870661254	-3.6782367723979	0.000566300394706272	0.0101903873783311	-0.456563130357452	FALSE
IL7R	0.580503009101372	2.78262569733719	3.67802426387536	0.000566672557609493	0.0101903873783311	-0.457170585215099	FALSE
BTN2A1	-0.684956732946912	6.89540395384445	-3.6725974490754	0.000576256277377161	0.0103490768338973	-0.472676386229867	FALSE
GM2A	0.0489898620093046	2.49753083494213	3.66987306538753	0.00058112589807434	0.0104227988376991	-0.480455759266541	FALSE
CAMLG	0.483389486678616	10.6318936773248	3.66939639636678	0.000581981949794263	0.0104244362124121	-0.481816532961196	FALSE
CHD2	-0.125442861858171	2.68141793892834	-3.66729987780627	0.000585761462445089	0.0104783654784633	-0.487800391372346	FALSE
MEGF9	-0.56767095138104	5.9452070717896	-3.66683467563566	0.000586603291449425	0.0104796716458023	-0.489127902829122	FALSE
DYRK4	0.389103381449641	4.72733786272287	3.66431971336455	0.000591174474595851	0.0105475121246283	-0.496303000446573	FALSE
CXADR	-1.23823361931496	9.71124588810235	-3.66340892958171	0.000592838313669879	0.0105501540009265	-0.498900744415329	TRUE
CD200	-1.06987770711207	4.58871040496937	-3.66339132778934	0.000592870513147213	0.0105501540009265	-0.498950944758548	TRUE
MARCKS	1.15146382840952	5.02995278091734	3.66282921187443	0.000593899690006759	0.0105546892757264	-0.500554028267022	TRUE
PFN1	0.969155016930713	5.99128577922682	3.6605268077715	0.00059813304885133	0.0105939475146654	-0.507118734109213	FALSE
CHD7	-0.315510874142183	4.49246873435895	-3.66046743492895	0.000598242597298567	0.0105939475146654	-0.507287989266319	FALSE
MAL	0.93182729843398	12.4351999183421	3.66036031646463	0.000598440289508644	0.0105939475146654	-0.507593349717607	FALSE
GHRH	0.0638431871246459	2.75525462471143	3.65858206103112	0.000601731301998538	0.0106383908917537	-0.512661843956328	FALSE
PSG4	-0.0607497357366333	2.55585401519767	-3.65657807730316	0.000605460847603164	0.0106883367470337	-0.518372042871714	FALSE
GLIPR1	0.949002717466931	3.52920435206484	3.6557288579395	0.000607047971774287	0.0106883367470337	-0.520791291258172	FALSE
MRPL11	0.821511348689772	6.51066013212406	3.65545484975578	0.000607560921348931	0.0106883367470337	-0.521571814972741	FALSE
TPRA1	0.432784559365851	3.80100771070549	3.65538442189423	0.000607692830969933	0.0106883367470337	-0.521772426282921	FALSE
VWA1	-0.540306487243982	4.38606666410683	-3.65486769462355	0.000608661487572027	0.0106915782694514	-0.523244238559852	FALSE
CFD	1.16936701282657	5.82126980169811	3.65152443108436	0.000614964600190748	0.0107883944211069	-0.532764106003134	TRUE
PQBP1	0.740852850293089	5.09506933977479	3.64904252139723	0.000619684169191258	0.0108572171082854	-0.539828073389915	FALSE
YME1L1	0.0879654531087986	2.75951871634978	3.64547364451932	0.000626531547018233	0.010953777307669	-0.549980939612225	FALSE
WFS1	-1.45790665811055	6.9275846557584	-3.64533313831732	0.000626802604356379	0.010953777307669	-0.550380540439806	TRUE
NCAPH	0.0350569027547385	2.28795674528044	3.64060420377667	0.000635991191927347	0.0111001228388754	-0.563824532193	FALSE
GDPD2	-0.635417750065605	4.81544844600384	-3.64007847200993	0.00063702064850625	0.0111038727107272	-0.565318529662019	FALSE
IGKV1D-39	1.68118877610279	3.4879388061424	3.63884227786636	0.000639447580143624	0.0111069479926669	-0.568830995680008	TRUE
IGKV1-39	1.68118877610279	3.4879388061424	3.63884227786636	0.000639447580143624	0.0111069479926669	-0.568830995680008	TRUE
NUFIP1	0.498588241154318	4.47986209449761	3.63809981057467	0.000640909465545752	0.0111069479926669	-0.570940280093792	FALSE
NOTCH4	-0.976523622220781	5.08950743712548	-3.63746764688078	0.000642156689495093	0.0111069479926669	-0.572736007277288	FALSE
CA11	-0.615131560987329	4.91009464907617	-3.63733926238214	0.000642410268714883	0.0111069479926669	-0.573100675045223	FALSE
ECM1	-1.28763736745262	3.32662243911189	-3.63732006735676	0.000642448190092643	0.0111069479926669	-0.573155196624935	TRUE
FZR1	-0.285371976237475	3.52264048661064	-3.63709100608287	0.000642900885203885	0.0111069479926669	-0.573805809895251	FALSE
C1QA	1.40420722597574	3.50002711577122	3.63394175571528	0.000649155811402233	0.0112008137534479	-0.582748388471353	TRUE
KANK3	-1.38593642737989	6.08168921138923	-3.63204189520753	0.000652957373232654	0.0112490446380693	-0.588141063165969	TRUE
CTNNAL1	-0.744870400393841	8.61913000532253	-3.63172098941724	0.000653601595873442	0.0112490446380693	-0.589051781033941	FALSE
LIMK2	-0.628172483771548	5.81960153650862	-3.63116649504961	0.000654716184808903	0.0112540180518665	-0.590625305095809	FALSE
NUP155	0.706505775135475	4.1589867824618	3.62417007717596	0.000668936909147094	0.0114839786002318	-0.610467620994479	FALSE
PLXNB3	-0.0519583256042799	2.68857867436552	-3.62263263091479	0.000672101257539087	0.0115237889830381	-0.614824972074521	FALSE
PTK2B	0.278224352299999	3.94757737955248	3.62140591861214	0.000674636327063374	0.0115527233344232	-0.618300893238808	FALSE
ARIH2	0.348228610053632	4.01195312387492	3.61903367722625	0.000679564675371148	0.011622517051423	-0.625020776416935	FALSE
NPM3	0.708803481559397	4.14246209392605	3.61749639482713	0.00068277676537064	0.0116559617934849	-0.629374103249271	FALSE
DUX1	-0.161678418114836	3.15242455929388	-3.61727985033723	0.000683230391973767	0.0116559617934849	-0.629987235333521	FALSE
IGFBP2	-2.08016816358429	4.93989584845334	-3.61579295492426	0.000686353000377747	0.0116945971851863	-0.634196714083494	TRUE
CASR	0.477498326085166	4.07807795744501	3.61424853301782	0.000689610873867457	0.0117325339100481	-0.638567995643544	FALSE
SLIT1	-0.106827655950065	2.68525324619284	-3.61392229458746	0.000690300946068416	0.0117325339100481	-0.639491232345047	FALSE
CDK7	1.04404181945294	7.63454146520158	3.61343019741558	0.000691343099038577	0.0117356136774531	-0.640883749047823	TRUE
KRT85	0.118740007742131	2.52189325559468	3.61155906190284	0.00069531950926229	0.0117877110737884	-0.64617761248407	FALSE
TFCP2L1	0.856937123530829	6.26363492395016	3.61117345345066	0.000696141692788473	0.0117877110737884	-0.647268388641697	FALSE
NINL	0.786438064391296	8.80946716721749	3.60941423050452	0.000699904472736566	0.0118367219204369	-0.652243873433013	FALSE
TAF9	0.785968255174908	6.37151037270695	3.60637017705094	0.000706461360478621	0.0119040155464479	-0.660849839430917	FALSE
SH3D21	0.482589992388149	5.59297079858499	3.60618921246838	0.000706853002525936	0.0119040155464479	-0.6613613193369	FALSE
CRHBP	-1.62112080764496	3.70815692554726	-3.60607225549397	0.000707106230304599	0.0119040155464479	-0.661691879664317	TRUE
DNAH9	-0.0792777520978398	2.62015077457449	-3.60594735240272	0.000707376758317278	0.0119040155464479	-0.662044891575669	FALSE
MTMR6	-0.369914432365304	10.4085329155748	-3.60328618771449	0.000713164160881505	0.0119866099592796	-0.669564422242545	FALSE
GNAT3	-0.0483582183429654	2.52693166600942	-3.60237889338025	0.000715147641929019	0.0120051447132198	-0.672127386793621	FALSE
VAMP5	-1.40467872734018	6.17059082590659	-3.60185918620353	0.000716286174849662	0.0120094672194044	-0.673595309725822	TRUE
FLNB	0.416124231907309	7.48557662714177	3.60038651023711	0.000719521818437144	0.0120488966917896	-0.677754244289409	FALSE
FDPS	0.469417504018917	9.29454589999658	3.59830037992373	0.000724129225921406	0.0121042642361214	-0.683643925719168	FALSE
BICC1	0.674881877578277	5.90194884458726	3.59808605225307	0.000724604182868098	0.0121042642361214	-0.684248915532018	FALSE
AVPI1	-0.58673006804862	7.04750482641462	-3.59635777296678	0.000728445005406839	0.0121535298270509	-0.689126622075723	FALSE
PHKG2	0.608079581677428	4.08445329555624	3.59505402898786	0.000731355239342253	0.0121871678086482	-0.692805265871177	FALSE
AP4S1	0.176542499370901	3.09286904175288	3.59438637546438	0.000732849884861253	0.0121958742743489	-0.69468881687676	FALSE
TSPAN1	1.52902050063076	7.85320877529949	3.59402185655987	0.000733667148776032	0.0121958742743489	-0.695717093725529	TRUE
WDR77	0.363185406323326	6.66869629744089	3.59244918749859	0.000737203127025309	0.0122341334202501	-0.700152764437116	FALSE
SUSD6	-0.532525850036706	9.47618939239142	-3.59220050638509	0.000737763749647538	0.0122341334202501	-0.700854059450333	FALSE
FXYD1	-0.609528039451295	2.82797139479788	-3.59000603356102	0.000742728632379991	0.0123014993778514	-0.707041374488065	FALSE
SEMA5A	-1.58344534217705	8.32444698624659	-3.58920087559809	0.000744558257991692	0.0123168369110252	-0.709310965199387	TRUE
LOC105376204	-0.602955322913184	3.33988732945703	-3.58751576810659	0.000748401418513739	0.012343745046175	-0.714060010802776	FALSE
LOC103344931	-0.967201525495144	3.94391990741308	-3.58729708038853	0.000748901559180303	0.012343745046175	-0.714676231132103	FALSE
VTI1A	-0.967201525495144	3.94391990741308	-3.58729708038853	0.000748901559180303	0.012343745046175	-0.714676231132103	FALSE
SLC2A14	-0.369698308713319	3.35080687096724	-3.58607172855819	0.00075170986488615	0.012375069043796	-0.718128634291972	FALSE
TNMD	1.65461179447853	3.46965188631294	3.58525728616698	0.000753581999048672	0.0123845783873002	-0.720422928454738	TRUE
TMPRSS4	0.902982186527368	3.23691335236878	3.58482223596729	0.000754583861078348	0.0123845783873002	-0.721648345715804	FALSE
CSGALNACT2	-0.629667631509505	7.97055522392502	-3.58458777857277	0.000755124312678173	0.0123845783873002	-0.722308712034077	FALSE
SYMPK	-0.0899028804404787	2.69145180190694	-3.58424213396839	0.00075592173855431	0.0123845783873002	-0.723282199295673	FALSE
FARP1	0.807516397661747	9.55961641440246	3.58232581571538	0.000760357438152755	0.0124422956055945	-0.728678401307674	FALSE
APOBEC2	-0.393227916459936	3.90283930685886	-3.58190480127437	0.000761335287354263	0.012443358875211	-0.729863719409495	FALSE
PLAAT4	0.959506529326721	7.98612679816018	3.57934800301701	0.000767299574876163	0.0125189157795578	-0.737060346578582	FALSE
PNMA2	-1.08647162123578	4.84823049251022	-3.57913647872013	0.00076779499609055	0.0125189157795578	-0.737655590221434	TRUE
DCN	-1.50648214829874	9.86566920610676	-3.57401830359752	0.000779876122107204	0.0127007065955117	-0.752052212935015	TRUE
HK2	-0.625842599632173	3.41228720139761	-3.57166550859277	0.000785490486297972	0.0127710936056328	-0.758666212616729	FALSE
